Time (ns),Native contact,Rg (nm),RMSD (nm)
192.5,1.55E-01,2.39415,1.8613796
192.6,1.63E-01,2.55116,2.0046747
192.7,1.78E-01,2.48208,1.9353021
192.8,1.90E-01,2.60034,2.0772269
192.9,1.71E-01,2.66155,2.1829479
193,2.02E-01,2.63528,2.1638205
193.1,1.68E-01,2.56461,2.1959882
193.2,1.67E-01,2.56621,2.1791832
193.3,1.78E-01,2.7019,2.4032397
193.4,1.62E-01,2.73695,2.4111764
193.5,1.85E-01,2.69404,2.2822628
193.6,1.66E-01,2.70106,2.3104177
193.7,1.49E-01,2.71296,2.3412564
193.8,1.52E-01,2.72095,2.3574088
193.9,1.65E-01,2.78752,2.335712
194,1.56E-01,2.80619,2.4010298
194.1,1.60E-01,2.67477,2.2673652
194.2,1.38E-01,2.8597,2.4776635
194.3,1.64E-01,2.86301,2.4406469
194.4,1.50E-01,2.82444,2.4799094
194.5,1.47E-01,2.73483,2.3375404
194.6,1.23E-01,2.70754,2.3503253
194.7,1.27E-01,2.58538,2.1608789
194.8,1.30E-01,2.61132,2.1932688
194.9,1.22E-01,2.59812,2.1881349
195,1.01E-01,2.56604,2.1442668
195.1,1.08E-01,2.43281,2.0209146
195.2,1.09E-01,2.48596,2.0642631
195.3,1.02E-01,2.33988,1.9370903
195.4,8.75E-02,2.38303,1.9933479
195.5,7.46E-02,2.30543,1.8087426
195.6,7.56E-02,2.37211,1.8417848
195.7,7.49E-02,2.53702,1.9879968
195.8,6.52E-02,2.29232,1.6822686
195.9,7.72E-02,2.30045,1.6545035
196,4.23E-02,2.26287,1.6329936
196.1,7.36E-02,2.41787,1.802102
196.2,7.16E-02,2.42989,1.8428831
196.3,6.02E-02,2.45757,1.8064729
196.4,2.19E-02,2.44491,1.8290641
196.5,1.36E-02,2.40065,1.8664969
196.6,2.66E-02,2.25442,1.778141
196.7,3.30E-02,2.35649,1.8054885
196.8,3.54E-02,2.41978,1.924947
196.9,4.08E-02,2.543,2.017848
197,4.02E-02,2.49408,1.8498435
197.1,3.76E-02,2.45528,1.8624103
197.2,2.43E-02,2.4691,1.8807416
197.3,3.61E-02,2.42631,1.8051455
197.4,4.12E-02,2.34866,1.751684
197.5,2.14E-02,2.38346,1.8190392
197.6,3.81E-02,2.42939,1.7896582
197.7,4.02E-02,2.41497,1.795702
197.8,4.00E-02,2.3493,1.7365223
197.9,3.53E-02,2.47226,1.8729892
198,3.58E-02,2.4503,1.8448282
198.1,5.36E-02,2.43082,1.8999772
198.2,3.46E-02,2.44955,1.8057659
198.3,4.43E-02,2.42167,1.8457587
198.4,5.74E-02,2.38426,1.7650824
198.5,6.44E-02,2.16337,1.5309918
198.6,6.56E-02,2.08477,1.528555
198.7,6.82E-02,1.99923,1.4744241
198.8,5.48E-02,2.09731,1.5470738
198.9,7.67E-02,2.06912,1.5214641
199,6.85E-02,2.06309,1.475867
199.1,8.03E-02,2.08086,1.5244375
199.2,9.74E-02,2.11323,1.6565634
199.3,8.74E-02,1.97711,1.5688822
199.4,7.95E-02,2.04143,1.5888723
199.5,7.83E-02,2.09246,1.4936726
199.6,7.10E-02,2.07361,1.5111403
199.7,9.28E-02,2.02461,1.498793
199.8,8.87E-02,2.11057,1.5389985
199.9,7.77E-02,2.10196,1.5615275
200,7.54E-02,2.24486,1.6551856
200.1,7.96E-02,2.37687,1.7821912
200.2,6.96E-02,2.46088,1.8538104
200.3,7.64E-02,2.61654,1.9539478
200.4,7.94E-02,2.63749,1.8927735
200.5,8.17E-02,2.53883,1.8029577
200.6,9.12E-02,2.49521,1.8803859
200.7,9.57E-02,2.47365,1.916724
200.8,9.89E-02,2.51606,1.9820211
200.9,5.90E-02,2.42317,1.9554509
201,6.73E-02,2.47439,2.0502205
201.1,4.64E-02,2.58426,2.0842152
201.2,5.08E-02,2.59841,2.0686779
201.3,5.85E-02,2.80135,2.3114274
201.4,7.55E-02,2.58992,2.1263428
201.5,6.75E-02,2.61734,2.0366971
201.6,8.65E-02,2.74514,2.1889246
201.7,7.54E-02,2.87708,2.3205371
201.8,7.44E-02,2.7113,2.0962336
201.9,6.60E-02,2.76029,2.0617163
202,5.94E-02,2.71379,2.0274105
202.1,5.64E-02,2.6795,2.1102996
202.2,5.40E-02,2.7604,2.2314587
202.3,5.85E-02,2.81424,2.2931781
202.4,5.22E-02,2.67968,2.2141931
202.5,5.12E-02,2.82954,2.3769917
202.6,4.96E-02,2.89916,2.4738247
202.7,8.43E-02,2.8935,2.4647841
202.8,7.00E-02,2.89615,2.4520409
202.9,5.60E-02,2.70453,2.3348808
203,7.68E-02,2.78443,2.3487008
203.1,5.46E-02,2.97604,2.6219468
203.2,5.30E-02,3.0122,2.6651487
203.3,8.11E-02,3.15561,2.7640345
203.4,1.20E-01,3.04206,2.6068888
203.5,8.82E-02,2.93479,2.5398498
203.6,1.43E-01,2.96276,2.499543
203.7,9.73E-02,3.00565,2.4985838
203.8,1.22E-01,2.93487,2.5449536
203.9,1.31E-01,2.90967,2.4396513
204,1.43E-01,2.97094,2.5159209
204.1,1.29E-01,2.84897,2.4045386
204.2,8.91E-02,2.8653,2.371573
204.3,1.04E-01,2.95363,2.4491918
204.4,1.16E-01,2.88428,2.3818634
204.5,1.28E-01,2.8612,2.3536797
204.6,1.02E-01,2.9414,2.5969965
204.7,7.45E-02,2.9696,2.5627255
204.8,8.05E-02,2.89085,2.5106018
204.9,8.14E-02,2.98811,2.5994201
205,9.79E-02,2.96526,2.5527635
205.1,6.84E-02,2.792,2.4257693
205.2,1.05E-01,3.18134,2.8294566
205.3,9.42E-02,3.25603,2.9276567
205.4,1.24E-01,3.31081,2.978698
205.5,1.22E-01,3.38097,3.0636139
205.6,1.29E-01,3.45403,3.1044199
205.7,1.28E-01,3.41284,3.081862
205.8,1.47E-01,3.40054,3.0419869
205.9,1.22E-01,3.34756,3.0590074
206,1.52E-01,3.45516,3.1549904
206.1,1.07E-01,3.29816,3.011143
206.2,1.18E-01,3.26579,2.948617
206.3,1.33E-01,3.42853,3.1425054
206.4,1.08E-01,3.44055,3.0569458
206.5,7.41E-02,3.46197,3.1146379
206.6,8.84E-02,3.41473,3.0595813
206.7,9.63E-02,3.38893,3.0364947
206.8,9.01E-02,3.3308,2.8953893
206.9,1.02E-01,3.22963,2.7523758
207,1.07E-01,3.08749,2.6095624
207.1,1.13E-01,2.99668,2.581562
207.2,9.41E-02,2.65311,2.2553461
207.3,7.04E-02,2.59185,2.2844779
207.4,1.08E-01,2.57898,2.2676876
207.5,8.85E-02,2.56551,2.2117839
207.6,7.23E-02,2.7984,2.4657226
207.7,9.88E-02,2.64548,2.2798676
207.8,1.10E-01,2.59683,2.2597816
207.9,9.80E-02,2.69589,2.3441966
208,1.00E-01,2.64382,2.2713301
208.1,1.21E-01,2.64006,2.2498662
208.2,1.41E-01,2.58574,2.1207519
208.3,1.39E-01,2.38887,1.8519928
208.4,1.38E-01,2.28503,1.7923133
208.5,1.58E-01,2.5331,1.9030107
208.6,1.27E-01,2.39898,1.8438178
208.7,1.65E-01,2.30209,1.7653431
208.8,1.65E-01,2.32584,1.7158018
208.9,1.43E-01,2.26682,1.6487355
209,1.48E-01,2.30327,1.6836447
209.1,1.19E-01,2.37748,1.7337064
209.2,1.50E-01,2.31537,1.6793975
209.3,1.61E-01,2.21479,1.6625922
209.4,1.77E-01,2.32906,1.7610637
209.5,1.55E-01,2.32288,1.757508
209.6,1.57E-01,2.38401,1.8359356
209.7,1.27E-01,2.28958,1.6398075
209.8,1.26E-01,2.2487,1.5854081
209.9,1.29E-01,2.34289,1.7208802
210,1.23E-01,2.34824,1.67493
210.1,1.60E-01,2.17714,1.453051
210.2,1.47E-01,2.19259,1.5458273
210.3,1.34E-01,2.27928,1.6677324
210.4,1.63E-01,2.31188,1.8018929
210.5,1.55E-01,2.32029,1.8089789
210.6,1.68E-01,2.33175,1.8007121
210.7,1.55E-01,2.2405,1.8029797
210.8,1.47E-01,2.26523,1.8117425
210.9,1.34E-01,2.26154,1.9097563
211,1.34E-01,2.32475,1.9293723
211.1,1.32E-01,2.37911,2.0005684
211.2,1.47E-01,2.22952,1.8853958
211.3,1.37E-01,2.3242,2.0101404
211.4,1.24E-01,2.32614,1.9532757
211.5,1.37E-01,2.34878,1.9876354
211.6,1.28E-01,2.38113,2.0295079
211.7,1.55E-01,2.35528,2.0861244
211.8,1.71E-01,2.40914,2.0138106
211.9,1.82E-01,2.40225,2.1076841
212,1.76E-01,2.38467,2.0313363
212.1,1.90E-01,2.47805,2.1648719
212.2,1.35E-01,2.53995,2.1319122
212.3,1.12E-01,2.59234,2.2126102
212.4,1.17E-01,2.73714,2.3298497
212.5,1.22E-01,2.73416,2.3507006
212.6,1.17E-01,2.72831,2.3395517
212.7,8.54E-02,2.83267,2.4989603
212.8,1.03E-01,2.89246,2.4377646
212.9,1.07E-01,2.93895,2.4433916
213,1.10E-01,2.95214,2.4602461
213.1,1.06E-01,2.90858,2.4136117
213.2,7.91E-02,3.11421,2.5719607
213.3,1.08E-01,3.09817,2.5609517
213.4,9.18E-02,2.94164,2.4617994
213.5,1.10E-01,2.88414,2.3749621
213.6,1.22E-01,2.91777,2.3350015
213.7,8.46E-02,3.00614,2.4661908
213.8,1.04E-01,2.94183,2.4872823
213.9,9.26E-02,2.92127,2.5155385
214,1.27E-01,2.86197,2.4869757
214.1,9.57E-02,2.7019,2.3552036
214.2,8.66E-02,2.79836,2.4830081
214.3,1.13E-01,2.73838,2.398546
214.4,1.22E-01,2.69881,2.4603705
214.5,1.07E-01,2.7198,2.4329774
214.6,9.50E-02,2.72051,2.4389825
214.7,9.90E-02,2.72526,2.4019761
214.8,9.26E-02,2.68052,2.2991178
214.9,6.13E-02,2.9203,2.5210841
215,6.64E-02,2.82329,2.4836698
215.1,6.62E-02,2.99754,2.599607
215.2,8.47E-02,2.92606,2.5674052
215.3,1.11E-01,2.95783,2.6840403
215.4,9.37E-02,3.22755,2.8709846
215.5,8.51E-02,3.05371,2.7298093
215.6,9.34E-02,2.95353,2.6380177
215.7,1.01E-01,3.00427,2.5825245
215.8,1.14E-01,3.07398,2.5895393
215.9,9.45E-02,3.1383,2.6546197
216,1.06E-01,2.98588,2.4715579
216.1,6.85E-02,3.03446,2.5239167
216.2,7.60E-02,2.924,2.4470844
216.3,7.68E-02,3.04647,2.5625813
216.4,9.95E-02,3.05598,2.5478742
216.5,8.44E-02,3.16044,2.6746378
216.6,5.46E-02,3.23518,2.7432001
216.7,1.19E-01,3.01222,2.5246174
216.8,9.94E-02,2.94108,2.5558665
216.9,9.70E-02,2.89949,2.6041803
217,9.01E-02,2.99675,2.6899741
217.1,1.16E-01,3.10134,2.8371525
217.2,1.03E-01,3.11325,2.8732755
217.3,1.28E-01,3.08618,2.7837546
217.4,1.08E-01,3.11511,2.8233216
217.5,9.90E-02,3.19656,2.8993633
217.6,7.46E-02,3.18093,2.8536415
217.7,1.13E-01,3.18757,2.8953583
217.8,1.05E-01,3.08235,2.7848485
217.9,1.00E-01,3.05075,2.7085261
218,1.06E-01,3.00847,2.74263
218.1,1.01E-01,2.99444,2.7601602
218.2,6.82E-02,3.09176,2.8524287
218.3,6.33E-02,3.11982,2.8366859
218.4,4.82E-02,3.0599,2.8165112
218.5,4.98E-02,3.00075,2.7797391
218.6,6.21E-02,2.91652,2.6699264
218.7,4.99E-02,2.9512,2.6942952
218.8,6.04E-02,2.87963,2.6546695
218.9,8.87E-02,2.89855,2.6516232
219,6.17E-02,3.04568,2.7938228
219.1,6.25E-02,2.97481,2.7229538
219.2,5.17E-02,3.10147,2.8014553
219.3,5.54E-02,2.92326,2.6634972
219.4,5.96E-02,2.90906,2.6494339
219.5,6.47E-02,2.7527,2.4815319
219.6,8.12E-02,2.8411,2.5938981
219.7,7.78E-02,2.85594,2.6028018
219.8,7.45E-02,2.73582,2.491303
219.9,6.76E-02,2.79106,2.5234051
220,5.27E-02,2.66659,2.4431119
220.1,9.69E-02,2.61288,2.3586171
220.2,6.63E-02,2.56388,2.3423717
220.3,5.02E-02,2.4034,2.1961615
220.4,4.64E-02,2.30565,2.0810127
220.5,4.24E-02,2.38348,2.0339527
220.6,4.22E-02,2.33107,1.9427752
220.7,5.32E-02,2.3765,2.0518045
220.8,5.80E-02,2.34939,2.0770302
220.9,9.09E-02,2.29171,2.0533729
221,6.91E-02,2.34106,2.0777862
221.1,8.70E-02,2.27529,2.0301023
221.2,9.34E-02,2.28005,2.0662718
221.3,1.03E-01,2.33465,2.1376162
221.4,8.45E-02,2.31553,2.0268784
221.5,7.69E-02,2.39817,2.1182892
221.6,5.99E-02,2.4655,2.1895111
221.7,4.00E-02,2.72669,2.4091699
221.8,5.19E-02,2.76305,2.4905136
221.9,3.93E-02,2.54932,2.3658056
222,5.27E-02,2.72187,2.5546465
222.1,6.25E-02,2.86287,2.6480756
222.2,8.00E-02,2.85765,2.6668046
222.3,8.23E-02,2.76337,2.5366147
222.4,7.07E-02,2.68924,2.4389093
222.5,8.27E-02,2.51795,2.3343282
222.6,9.28E-02,2.3485,2.1624379
222.7,1.09E-01,2.45181,2.2961822
222.8,1.38E-01,2.33735,2.2168581
222.9,8.38E-02,2.46385,2.1468618
223,1.02E-01,2.54355,2.280206
223.1,7.34E-02,2.38182,2.2605469
223.2,1.27E-01,2.33897,2.2164586
223.3,9.36E-02,2.34745,2.1677639
223.4,1.01E-01,2.39751,2.1325483
223.5,1.17E-01,2.25546,2.0427604
223.6,8.42E-02,2.18147,1.9975061
223.7,1.01E-01,2.142,1.9628086
223.8,1.10E-01,2.20029,1.9780855
223.9,1.07E-01,2.39335,2.0445552
224,9.86E-02,2.21945,1.8037727
224.1,1.12E-01,2.22431,1.8196502
224.2,1.15E-01,2.28996,1.7637355
224.3,1.18E-01,2.21614,1.7000327
224.4,1.07E-01,2.05558,1.641318
224.5,1.20E-01,2.11187,1.6816733
224.6,1.39E-01,1.97966,1.5637283
224.7,1.08E-01,2.101,1.7503811
224.8,1.17E-01,2.08233,1.6429383
224.9,1.17E-01,2.00566,1.6862758
225,9.89E-02,2.17247,1.880687
225.1,7.56E-02,2.20401,1.8997903
225.2,1.24E-01,2.21301,1.8080899
225.3,1.12E-01,2.01093,1.6359149
225.4,6.84E-02,1.99631,1.8091949
225.5,9.71E-02,2.15288,1.811523
225.6,8.49E-02,2.04301,1.6992757
225.7,8.82E-02,2.19024,1.928775
225.8,9.70E-02,2.19018,2.1030264
225.9,1.10E-01,2.20729,2.1405478
226,1.15E-01,2.2661,2.2146008
226.1,9.71E-02,2.03382,1.9957932
226.2,1.05E-01,2.0104,2.0334778
226.3,9.74E-02,2.02916,1.985435
226.4,1.24E-01,2.03708,1.8799777
226.5,8.58E-02,1.94114,1.8477997
226.6,1.10E-01,1.92513,1.8778737
226.7,9.31E-02,1.93788,1.8715979
226.8,7.28E-02,1.96663,1.9052461
226.9,8.80E-02,1.8682,1.7507224
227,9.77E-02,1.65999,1.4446267
227.1,9.41E-02,1.62847,1.4451385
227.2,1.10E-01,1.77465,1.5052381
227.3,8.52E-02,1.71993,1.3761029
227.4,1.09E-01,1.57329,1.3704399
227.5,1.03E-01,1.56042,1.3766811
227.6,9.75E-02,1.58289,1.4457846
227.7,9.27E-02,1.61894,1.4321717
227.8,9.56E-02,1.59911,1.4458747
227.9,7.23E-02,1.64802,1.5144887
228,1.13E-01,1.62596,1.418848
228.1,1.09E-01,1.579,1.4572819
228.2,1.09E-01,1.47807,1.3839116
228.3,1.30E-01,1.35429,1.3425888
228.4,1.12E-01,1.41242,1.4011941
228.5,1.32E-01,1.39098,1.3505133
228.6,1.26E-01,1.35517,1.3381587
228.7,9.14E-02,1.48255,1.3695191
228.8,1.01E-01,1.48002,1.4606531
228.9,9.10E-02,1.45524,1.4207323
229,9.35E-02,1.49965,1.3219118
229.1,1.10E-01,1.48359,1.3994265
229.2,8.17E-02,1.60008,1.4371411
229.3,9.84E-02,1.63018,1.3064466
229.4,1.29E-01,1.61298,1.3553112
229.5,1.02E-01,1.66943,1.4517112
229.6,1.11E-01,1.69495,1.3482569
229.7,1.45E-01,1.62205,1.4160577
229.8,1.29E-01,1.59629,1.4295841
229.9,1.27E-01,1.56819,1.5309399
230,1.30E-01,1.52486,1.5094633
230.1,1.53E-01,1.65455,1.5463918
230.2,1.38E-01,1.65443,1.5543041
230.3,1.40E-01,1.6873,1.6153692
230.4,1.44E-01,1.71349,1.5573108
230.5,1.42E-01,1.59721,1.41913
230.6,1.21E-01,1.70065,1.4235046
230.7,1.21E-01,1.77832,1.5296079
230.8,1.55E-01,1.79264,1.4885485
230.9,1.24E-01,1.86557,1.5983292
231,1.53E-01,1.88467,1.7007335
231.1,1.69E-01,1.95584,1.7142676
231.2,1.62E-01,1.91551,1.6537527
231.3,1.29E-01,1.83984,1.5754926
231.4,1.63E-01,1.85593,1.6075156
231.5,1.46E-01,1.92413,1.5289459
231.6,1.38E-01,1.90796,1.5916046
231.7,1.14E-01,1.92192,1.6549538
231.8,1.24E-01,1.92111,1.7584054
231.9,1.12E-01,1.95308,1.7749783
232,1.41E-01,1.99598,1.784886
232.1,1.33E-01,2.0697,1.9129411
232.2,1.43E-01,2.06088,1.8124433
232.3,1.46E-01,2.14032,1.9072169
232.4,1.43E-01,2.1323,1.8104616
232.5,1.51E-01,2.09272,1.838246
232.6,1.53E-01,2.26881,1.9965941
232.7,1.46E-01,2.12857,1.9259328
232.8,1.51E-01,2.19318,1.9716887
232.9,1.36E-01,2.25782,1.920404
233,1.50E-01,2.30265,1.9875643
233.1,1.56E-01,2.33432,1.925243
233.2,1.41E-01,2.26886,1.7998149
233.3,1.36E-01,2.34187,1.9630864
233.4,1.31E-01,2.48278,2.0682356
233.5,1.15E-01,2.56832,2.2797136
233.6,1.28E-01,2.56926,2.2472718
233.7,1.18E-01,2.60578,2.3217213
233.8,1.42E-01,2.7049,2.4078147
233.9,1.22E-01,2.66105,2.3251033
234,1.22E-01,2.43011,2.1776741
234.1,1.41E-01,2.3601,2.1933458
234.2,1.56E-01,2.23294,2.0973315
234.3,1.60E-01,2.18614,1.9817704
234.4,1.85E-01,2.24902,2.0771749
234.5,1.91E-01,2.16089,1.9661275
234.6,2.16E-01,2.14074,1.8627355
234.7,2.21E-01,2.18049,1.9143478
234.8,1.82E-01,2.0669,1.7988316
234.9,1.78E-01,2.26955,1.9526163
235,1.68E-01,2.15202,1.8328317
235.1,1.70E-01,2.14611,1.862249
235.2,2.13E-01,1.92387,1.5944661
235.3,1.92E-01,2.03294,1.7600106
235.4,2.01E-01,2.14646,1.7649716
235.5,1.62E-01,2.04703,1.8128126
235.6,1.81E-01,2.09127,1.7940052
235.7,1.53E-01,2.13374,1.8002681
235.8,1.49E-01,2.06436,1.8002311
235.9,1.50E-01,1.89103,1.6420484
236,1.26E-01,1.99824,1.8054506
236.1,1.08E-01,2.17872,1.9745359
236.2,1.05E-01,2.17022,1.9610261
236.3,1.18E-01,2.25378,2.0357835
236.4,7.73E-02,2.37516,2.1184893
236.5,6.65E-02,2.28473,2.0449822
236.6,7.82E-02,2.14495,1.9778476
236.7,8.18E-02,2.13408,1.805396
236.8,9.49E-02,2.08859,1.7740654
236.9,8.08E-02,2.15823,1.8242888
237,6.61E-02,2.19786,1.9343415
237.1,7.05E-02,2.35907,2.0829639
237.2,6.15E-02,2.41564,2.1396043
237.3,7.33E-02,2.37407,2.0890841
237.4,7.14E-02,2.45932,2.1110263
237.5,7.67E-02,2.41212,2.1161709
237.6,6.17E-02,2.47302,2.0727773
237.7,5.94E-02,2.5207,2.0812681
237.8,4.22E-02,2.55463,2.1804521
237.9,8.34E-02,2.32044,1.834608
238,8.05E-02,2.30331,1.7627037
238.1,9.27E-02,2.25357,1.8949497
238.2,8.88E-02,2.13687,1.8141575
238.3,8.47E-02,2.23188,1.8683032
238.4,5.35E-02,2.30559,1.9020152
238.5,9.94E-02,2.2718,1.8023365
238.6,7.21E-02,2.21457,1.7767898
238.7,9.65E-02,2.25574,1.911302
238.8,1.04E-01,2.15717,1.8639283
238.9,5.57E-02,2.22195,1.9489396
239,7.39E-02,2.09121,1.784057
239.1,6.36E-02,2.06657,1.7280433
239.2,8.23E-02,1.97399,1.6346415
239.3,7.67E-02,2.03449,1.6537825
239.4,5.71E-02,2.11795,1.7127359
239.5,6.25E-02,2.27223,1.7925339
239.6,4.84E-02,2.26747,1.741773
239.7,7.88E-02,2.26566,1.7490042
239.8,7.96E-02,2.17536,1.5643711
239.9,1.03E-01,2.16257,1.5031301
240,9.48E-02,2.28811,1.7230258
240.1,7.93E-02,2.13962,1.6106203
240.2,8.02E-02,2.05247,1.458231
240.3,8.59E-02,2.27929,1.7594749
240.4,9.40E-02,2.25976,1.7245177
240.5,1.17E-01,2.24082,1.7944496
240.6,1.04E-01,2.38609,1.9292141
240.7,9.63E-02,2.36063,1.8134679
240.8,7.72E-02,2.43021,1.900727
240.9,7.00E-02,2.37368,1.812145
241,1.00E-01,2.41542,1.8524479
241.1,1.02E-01,2.35746,1.7644533
241.2,9.16E-02,2.38673,1.8223914
241.3,8.21E-02,2.31912,1.6950351
241.4,1.18E-01,2.21923,1.6405596
241.5,1.23E-01,2.30139,1.7820358
241.6,1.50E-01,2.26566,1.6714505
241.7,1.06E-01,2.34089,1.8366672
241.8,1.25E-01,2.30353,1.7790951
241.9,9.48E-02,2.23002,1.7868686
242,9.63E-02,2.23161,1.8321717
242.1,7.64E-02,2.15824,1.7967632
242.2,9.31E-02,2.00571,1.7446059
242.3,1.09E-01,1.89211,1.635341
242.4,1.12E-01,1.91499,1.5530611
242.5,1.33E-01,1.99902,1.6351538
242.6,1.10E-01,2.04767,1.5779374
242.7,1.38E-01,1.96662,1.491078
242.8,1.36E-01,1.95858,1.5359007
242.9,1.17E-01,1.85411,1.4526452
243,1.40E-01,1.87954,1.4670092
243.1,1.14E-01,1.98503,1.5891334
243.2,1.36E-01,1.86151,1.474038
243.3,1.69E-01,1.77524,1.2596096
243.4,1.49E-01,1.76885,1.2003027
243.5,1.59E-01,1.82737,1.3022457
243.6,1.31E-01,1.96654,1.3457384
243.7,1.36E-01,1.90684,1.5005934
243.8,1.38E-01,1.96909,1.5858922
243.9,1.34E-01,2.01745,1.6026874
244,1.73E-01,2.00802,1.6652316
244.1,1.26E-01,1.95528,1.5767577
244.2,1.34E-01,1.87599,1.4296882
244.3,1.17E-01,1.94387,1.4857842
244.4,9.43E-02,1.96149,1.5468642
244.5,9.42E-02,2.13557,1.7089598
244.6,1.43E-01,2.03024,1.6637621
244.7,1.30E-01,2.01636,1.6898792
244.8,1.10E-01,1.99839,1.711568
244.9,1.12E-01,2.00269,1.6112354
245,1.10E-01,2.04221,1.6040406
245.1,1.06E-01,1.95542,1.5957923
245.2,1.04E-01,1.91149,1.4928941
245.3,9.57E-02,1.87823,1.6401863
245.4,1.32E-01,1.90216,1.5718899
245.5,9.82E-02,2.03786,1.6876799
245.6,1.54E-01,2.01816,1.6501343
245.7,8.86E-02,2.18064,1.844838
245.8,8.79E-02,2.05793,1.668033
245.9,7.81E-02,2.0755,1.7714247
246,8.12E-02,2.19524,1.7704409
246.1,4.09E-02,2.27882,1.8228903
246.2,4.28E-02,2.25892,1.7678503
246.3,7.43E-02,2.3673,2.0226173
246.4,1.02E-01,2.54972,2.1398439
246.5,1.01E-01,2.63443,2.2980609
246.6,7.20E-02,2.5754,2.2890141
246.7,9.25E-02,2.58842,2.2633457
246.8,3.87E-02,2.53065,2.2102277
246.9,7.15E-02,2.36339,2.0547793
247,8.07E-02,2.57881,2.1817527
247.1,4.72E-02,2.61047,2.2850726
247.2,8.05E-02,2.38503,2.1616011
247.3,5.69E-02,2.36113,2.1621363
247.4,4.79E-02,2.44919,2.2763643
247.5,5.88E-02,2.4742,2.2077773
247.6,8.08E-02,2.38524,2.1034777
247.7,3.66E-02,2.45835,2.1314487
247.8,6.90E-02,2.42584,2.0934675
247.9,3.84E-02,2.31905,2.0497735
248,4.10E-02,2.49115,2.2748895
248.1,3.56E-02,2.43355,2.1800137
248.2,4.02E-02,2.44087,2.225867
248.3,2.34E-02,2.29177,2.085628
248.4,2.70E-02,2.30477,2.1258295
248.5,3.24E-02,2.29206,1.9427842
248.6,3.83E-02,2.2894,1.9854678
248.7,2.63E-02,2.29784,2.0391474
248.8,2.47E-02,2.2328,1.9559427
248.9,5.74E-02,2.30677,2.0423193
249,6.27E-02,2.19201,1.9768385
249.1,4.96E-02,2.14962,1.9293678
249.2,5.48E-02,2.1928,1.9673969
249.3,5.07E-02,2.21696,1.9078728
249.4,4.18E-02,2.2211,1.8968309
249.5,5.70E-02,2.20798,1.8486664
249.6,3.79E-02,2.21819,1.8655238
249.7,5.98E-02,2.23393,1.9108033
249.8,6.73E-02,2.26186,1.9683993
249.9,8.21E-02,2.22787,1.9661844
250,9.34E-02,2.20573,1.9943525
250.1,1.27E-01,2.13801,1.8466702
250.2,1.26E-01,2.23143,1.9199859
250.3,8.24E-02,2.22518,1.9354193
250.4,7.25E-02,2.29494,2.02653
250.5,7.37E-02,2.04722,1.8487637
250.6,1.27E-01,2.08043,1.8879288
250.7,1.16E-01,2.01907,1.920158
250.8,1.07E-01,1.93664,1.7689297
250.9,8.15E-02,2.09963,1.8092986
251,7.43E-02,1.98927,1.636246
251.1,6.16E-02,2.21192,1.9264584
251.2,7.81E-02,2.38437,2.0416415
251.3,8.60E-02,2.35772,2.0033524
251.4,4.81E-02,2.29959,1.8587544
251.5,4.90E-02,2.35973,2.0295658
251.6,6.86E-02,2.34922,2.0030913
251.7,7.27E-02,2.37754,2.0207019
251.8,6.77E-02,2.3503,1.9192204
251.9,5.13E-02,2.47537,2.0782962
252,4.74E-02,2.48976,2.0509553
252.1,5.77E-02,2.476,2.1045957
252.2,3.99E-02,2.63168,2.2707431
252.3,6.22E-02,2.49788,2.0869963
252.4,5.53E-02,2.54869,2.150526
252.5,5.94E-02,2.45547,2.0549989
252.6,7.24E-02,2.47485,2.0484836
252.7,6.94E-02,2.41739,1.9974467
252.8,6.22E-02,2.42906,2.0784256
252.9,6.16E-02,2.54239,2.219625
253,7.26E-02,2.4733,2.1556885
253.1,6.10E-02,2.57016,2.2259262
253.2,7.31E-02,2.60274,2.2006826
253.3,5.76E-02,2.60482,2.1691525
253.4,6.64E-02,2.6687,2.2633071
253.5,5.81E-02,2.51996,2.1332238
253.6,3.84E-02,2.54239,2.1450155
253.7,6.26E-02,2.48666,2.0778778
253.8,6.61E-02,2.50754,2.0412827
253.9,5.29E-02,2.51367,1.9541802
254,5.67E-02,2.36997,1.8180002
254.1,3.77E-02,2.49635,1.9385853
254.2,3.60E-02,2.44613,1.8958364
254.3,4.98E-02,2.391,1.8690065
254.4,6.34E-02,2.33057,1.7494043
254.5,5.40E-02,2.37053,1.7652351
254.6,3.62E-02,2.33134,1.7441841
254.7,4.64E-02,2.23811,1.6280495
254.8,4.72E-02,2.19539,1.7048329
254.9,7.16E-02,2.29308,1.7385112
255,5.76E-02,2.28086,1.7097025
255.1,6.69E-02,2.40206,1.7460132
255.2,6.75E-02,2.46864,1.7671936
255.3,5.18E-02,2.42393,1.8154647
255.4,5.73E-02,2.41548,1.7902938
255.5,5.77E-02,2.49556,1.9204513
255.6,4.95E-02,2.48987,2.0419004
255.7,6.08E-02,2.47182,2.0222945
255.8,3.78E-02,2.39118,1.9449764
255.9,7.11E-02,2.51253,2.0999248
256,8.15E-02,2.39522,2.0451984
256.1,1.00E-01,2.38415,1.9926658
256.2,9.17E-02,2.48874,2.0922873
256.3,8.02E-02,2.54232,2.0653386
256.4,5.61E-02,2.51233,2.0930843
256.5,7.93E-02,2.31743,1.8898269
256.6,6.31E-02,2.5791,2.0618615
256.7,7.78E-02,2.53243,2.1389565
256.8,5.66E-02,2.46895,2.1503258
