Time (ns),Native contact,Rg (nm),RMSD (nm)
192.5,1.36E-01,1.85122,1.5497974
192.6,1.29E-01,1.84324,1.5541189
192.7,1.29E-01,1.80998,1.5636488
192.8,1.53E-01,1.88878,1.4972956
192.9,1.53E-01,1.86771,1.435593
193,1.44E-01,1.85533,1.4737442
193.1,1.67E-01,1.8877,1.489905
193.2,1.47E-01,1.82748,1.4906069
193.3,1.34E-01,1.86751,1.5033379
193.4,1.33E-01,1.89959,1.5736492
193.5,1.59E-01,1.93725,1.6271226
193.6,1.63E-01,1.93956,1.6650345
193.7,1.58E-01,1.83448,1.6124732
193.8,1.60E-01,1.82829,1.5671253
193.9,1.93E-01,1.92712,1.6488663
194,1.97E-01,1.9231,1.6153972
194.1,1.87E-01,1.93149,1.6586074
194.2,1.64E-01,1.97435,1.6909571
194.3,1.98E-01,1.94094,1.6787182
194.4,1.92E-01,1.83633,1.5428421
194.5,1.75E-01,1.91922,1.5788873
194.6,1.72E-01,1.91495,1.6237761
194.7,1.62E-01,1.96809,1.6422889
194.8,1.61E-01,1.86009,1.5675009
194.9,1.91E-01,1.76822,1.4765888
195,1.67E-01,1.83344,1.4776199
195.1,1.58E-01,1.82013,1.4439144
195.2,1.69E-01,1.74299,1.4926696
195.3,1.51E-01,1.76983,1.5226645
195.4,1.61E-01,1.83301,1.4715049
195.5,1.73E-01,1.82517,1.4599575
195.6,1.52E-01,1.8855,1.5189143
195.7,1.64E-01,1.84045,1.4609145
195.8,1.86E-01,1.7948,1.4818865
195.9,1.73E-01,1.71455,1.4406061
196,1.87E-01,1.7046,1.3922317
196.1,1.73E-01,1.75989,1.4365935
196.2,1.70E-01,1.72954,1.4381534
196.3,1.81E-01,1.81633,1.4996042
196.4,1.73E-01,1.71204,1.381477
196.5,1.86E-01,1.76072,1.3445266
196.6,1.83E-01,1.70543,1.3394741
196.7,1.71E-01,1.64721,1.3048638
196.8,2.27E-01,1.68718,1.3702136
196.9,2.04E-01,1.77021,1.4387945
197,2.09E-01,1.78475,1.3840363
197.1,2.45E-01,1.73711,1.3596915
197.2,1.98E-01,1.76826,1.344551
197.3,2.14E-01,1.83842,1.4520988
197.4,2.34E-01,1.85478,1.5618483
197.5,2.75E-01,1.75645,1.520099
197.6,2.62E-01,1.81749,1.5066177
197.7,2.32E-01,1.74003,1.5231522
197.8,2.52E-01,1.72553,1.5107559
197.9,2.51E-01,1.70842,1.4840285
198,2.73E-01,1.70982,1.5155234
198.1,2.48E-01,1.70554,1.4803336
198.2,2.32E-01,1.75792,1.4503844
198.3,2.35E-01,1.74549,1.4721864
198.4,2.29E-01,1.70517,1.4565983
198.5,2.51E-01,1.68489,1.4644663
198.6,2.47E-01,1.64901,1.4951432
198.7,2.73E-01,1.63016,1.4974833
198.8,2.66E-01,1.67953,1.4879458
198.9,2.64E-01,1.63792,1.4440068
199,2.82E-01,1.57267,1.4338331
199.1,2.51E-01,1.57101,1.3568094
199.2,2.69E-01,1.54223,1.3368447
199.3,2.65E-01,1.5816,1.3647181
199.4,2.68E-01,1.6185,1.3683643
199.5,2.97E-01,1.6202,1.3334615
199.6,2.93E-01,1.57722,1.350124
199.7,2.89E-01,1.65976,1.4175899
199.8,3.03E-01,1.68796,1.4067585
199.9,2.68E-01,1.73733,1.4746596
200,2.56E-01,1.69648,1.391423
200.1,2.44E-01,1.68449,1.4376216
200.2,2.56E-01,1.74337,1.4831026
200.3,3.09E-01,1.72744,1.4736649
200.4,2.96E-01,1.71652,1.4262166
200.5,2.82E-01,1.78626,1.5026481
200.6,2.61E-01,1.80881,1.5573436
200.7,2.86E-01,1.82805,1.5135014
200.8,2.39E-01,1.86988,1.5321549
200.9,2.11E-01,1.81841,1.4915607
201,2.26E-01,1.87412,1.5873283
201.1,2.02E-01,1.88775,1.5654438
201.2,2.08E-01,2.0153,1.6441479
201.3,2.11E-01,2.05998,1.5969746
201.4,2.00E-01,1.88631,1.4657488
201.5,2.11E-01,1.99565,1.5116204
201.6,1.90E-01,1.99969,1.5047952
201.7,1.84E-01,2.10734,1.5624813
201.8,1.89E-01,2.10005,1.5359817
201.9,1.65E-01,2.10383,1.5144531
202,1.71E-01,2.06745,1.5490323
202.1,1.68E-01,1.97656,1.5349652
202.2,2.03E-01,2.01954,1.5212154
202.3,1.95E-01,2.11356,1.5722286
202.4,2.03E-01,2.0438,1.4648544
202.5,1.60E-01,2.12119,1.4775301
202.6,1.73E-01,2.00798,1.3328847
202.7,1.85E-01,2.0448,1.4205477
202.8,1.58E-01,2.05693,1.4413596
202.9,1.70E-01,2.14034,1.5617846
203,1.60E-01,2.06095,1.4422593
203.1,1.66E-01,2.11251,1.5493883
203.2,1.48E-01,2.09913,1.5261636
203.3,1.96E-01,2.00538,1.499771
203.4,1.64E-01,2.03358,1.6032976
203.5,1.86E-01,2.0518,1.5558131
203.6,1.91E-01,2.08102,1.5854719
203.7,2.02E-01,1.99154,1.5580335
203.8,1.90E-01,1.99613,1.5828028
203.9,1.76E-01,1.99185,1.5786828
204,1.73E-01,1.9908,1.644156
204.1,1.68E-01,1.97194,1.6218103
204.2,1.69E-01,2.07094,1.6590995
204.3,1.75E-01,2.04745,1.5567808
204.4,1.65E-01,2.05475,1.527988
204.5,1.47E-01,2.0099,1.4669759
204.6,1.40E-01,2.04646,1.5069435
204.7,1.42E-01,2.04456,1.4985614
204.8,1.06E-01,2.04651,1.521541
204.9,1.25E-01,1.9491,1.4681404
205,1.04E-01,2.02846,1.4229102
205.1,1.08E-01,2.04104,1.464499
205.2,1.31E-01,1.98602,1.3673753
205.3,1.29E-01,2.04299,1.4355304
205.4,1.44E-01,1.91215,1.2640896
205.5,1.50E-01,2.00768,1.3678566
205.6,1.42E-01,2.06829,1.4670552
205.7,1.26E-01,2.03771,1.4692155
205.8,1.37E-01,2.0241,1.5351677
205.9,1.47E-01,1.95822,1.4717635
206,1.62E-01,1.992,1.5755613
206.1,1.82E-01,1.93026,1.4859114
206.2,1.87E-01,1.98462,1.4847254
206.3,1.69E-01,2.0551,1.6349379
206.4,1.90E-01,1.93636,1.4921016
206.5,1.59E-01,1.95116,1.4953189
206.6,1.44E-01,2.01179,1.4970268
206.7,1.74E-01,2.00562,1.5079987
206.8,1.42E-01,2.02536,1.4923956
206.9,1.59E-01,1.94659,1.4619839
207,1.64E-01,1.85309,1.3912596
207.1,1.86E-01,1.82912,1.3166922
207.2,1.77E-01,1.74176,1.2547623
207.3,1.92E-01,1.82934,1.302701
207.4,1.92E-01,1.811,1.2410523
207.5,1.66E-01,1.83999,1.2617569
207.6,1.63E-01,1.78274,1.2327839
207.7,1.70E-01,1.78893,1.1865352
207.8,1.94E-01,1.78897,1.2261686
207.9,1.89E-01,1.79977,1.2168484
208,1.57E-01,1.82602,1.2396399
208.1,1.69E-01,1.90554,1.3096752
208.2,1.80E-01,1.80902,1.2358539
208.3,1.69E-01,1.83498,1.2867984
208.4,1.67E-01,1.76276,1.2676086
208.5,1.52E-01,1.78836,1.2920429
208.6,1.49E-01,1.70897,1.2154472
208.7,1.50E-01,1.72269,1.250288
208.8,1.36E-01,1.78035,1.4593331
208.9,1.42E-01,1.77186,1.4211017
209,1.62E-01,1.83184,1.5107198
209.1,1.53E-01,1.76176,1.3677262
209.2,1.59E-01,1.76386,1.3868467
209.3,1.50E-01,1.90266,1.5255439
209.4,1.45E-01,1.86578,1.5580175
209.5,1.45E-01,1.95744,1.6800199
209.6,1.62E-01,1.90032,1.5931033
209.7,1.48E-01,1.907,1.5747616
209.8,1.39E-01,1.91412,1.6274176
209.9,1.50E-01,1.91982,1.6626526
210,1.49E-01,1.96052,1.6900926
210.1,1.34E-01,1.96114,1.6820189
210.2,1.13E-01,1.84372,1.5836691
210.3,1.01E-01,1.85983,1.6179609
210.4,1.05E-01,1.95049,1.682483
210.5,1.12E-01,1.94257,1.6412177
210.6,1.04E-01,2.05632,1.8222154
210.7,1.18E-01,2.0649,1.913963
210.8,1.07E-01,2.18721,1.9779228
210.9,1.10E-01,2.23276,1.9818341
211,1.05E-01,2.20863,1.9847949
211.1,1.01E-01,2.13511,1.9482892
211.2,1.08E-01,2.08935,1.8648978
211.3,1.07E-01,2.04454,1.8324714
211.4,1.16E-01,2.12773,1.8642657
211.5,1.10E-01,2.07626,1.7724105
211.6,1.07E-01,2.14039,1.9035039
211.7,1.11E-01,2.18455,1.9628203
211.8,1.19E-01,2.11788,1.912077
211.9,1.13E-01,2.13781,1.8703961
212,1.13E-01,2.15959,1.9481851
212.1,1.25E-01,2.11633,1.9836292
212.2,1.26E-01,2.09456,1.9395388
212.3,1.22E-01,2.11304,1.9285921
212.4,1.17E-01,2.02307,1.8662484
212.5,1.22E-01,2.03586,1.8596053
212.6,1.14E-01,1.93421,1.73838
212.7,1.46E-01,1.91939,1.7358147
212.8,1.34E-01,2.08334,1.8678397
212.9,1.44E-01,2.10821,1.9138838
213,1.36E-01,2.13122,1.8764422
213.1,1.34E-01,2.10326,1.7950994
213.2,1.41E-01,1.91935,1.668396
213.3,1.36E-01,1.95637,1.737795
213.4,1.39E-01,1.97842,1.8854264
213.5,1.48E-01,1.8396,1.8040835
213.6,1.53E-01,1.74218,1.7002791
213.7,1.51E-01,1.69101,1.7308093
213.8,1.34E-01,1.71125,1.7547733
213.9,1.45E-01,1.72983,1.7463526
214,1.42E-01,1.80919,1.7198691
214.1,1.37E-01,1.88578,1.8076075
214.2,1.52E-01,1.90109,1.8984135
214.3,1.46E-01,1.84857,1.7374098
214.4,1.28E-01,1.83606,1.7817078
214.5,1.32E-01,1.93653,1.8137687
214.6,1.31E-01,1.87281,1.8215756
214.7,1.50E-01,1.80137,1.7222189
214.8,1.38E-01,1.80304,1.6694911
214.9,1.44E-01,1.79656,1.6429238
215,1.30E-01,1.85934,1.6628075
215.1,1.35E-01,1.75631,1.6057354
215.2,1.33E-01,1.70793,1.5302685
215.3,1.43E-01,1.6989,1.5846918
215.4,1.23E-01,1.70403,1.5910639
215.5,1.16E-01,1.64582,1.5624974
215.6,1.17E-01,1.68468,1.608824
215.7,1.23E-01,1.7361,1.7156332
215.8,1.26E-01,1.73386,1.6962166
215.9,1.22E-01,1.71556,1.6831245
216,1.17E-01,1.72209,1.6201224
216.1,1.27E-01,1.79025,1.6963991
216.2,1.22E-01,1.68641,1.6446581
216.3,1.01E-01,1.70119,1.6810714
216.4,1.15E-01,1.73017,1.6927861
216.5,1.25E-01,1.7694,1.7265209
216.6,1.29E-01,1.75427,1.717918
216.7,1.04E-01,1.74109,1.6415507
216.8,1.06E-01,1.74459,1.551155
216.9,1.17E-01,1.66631,1.4607399
217,1.06E-01,1.7193,1.5601287
217.1,1.11E-01,1.6379,1.4634337
217.2,9.24E-02,1.68085,1.4346889
217.3,1.08E-01,1.68227,1.4295428
217.4,1.23E-01,1.71661,1.4067628
217.5,1.36E-01,1.7154,1.3964682
217.6,1.26E-01,1.67669,1.3939619
217.7,1.46E-01,1.72003,1.404609
217.8,1.42E-01,1.68693,1.3060981
217.9,1.27E-01,1.65081,1.3859183
218,1.32E-01,1.65077,1.3498875
218.1,1.16E-01,1.68941,1.4456466
218.2,1.14E-01,1.77244,1.475033
218.3,1.12E-01,1.74258,1.4255154
218.4,1.20E-01,1.72035,1.4478097
218.5,1.20E-01,1.692,1.3811954
218.6,1.33E-01,1.72807,1.3509758
218.7,1.24E-01,1.74296,1.4160903
218.8,1.40E-01,1.81785,1.3808825
218.9,1.14E-01,1.9065,1.5362828
219,1.31E-01,1.84759,1.5703528
219.1,1.42E-01,1.81511,1.4425914
219.2,1.42E-01,1.8463,1.4605938
219.3,1.46E-01,1.82851,1.4574904
219.4,1.15E-01,1.86933,1.5866548
219.5,1.47E-01,1.87109,1.536239
219.6,1.38E-01,1.91112,1.5411581
219.7,1.30E-01,1.93101,1.539539
219.8,1.51E-01,1.91325,1.5133382
219.9,1.41E-01,1.94875,1.511748
220,1.40E-01,1.87034,1.5153614
220.1,1.39E-01,1.82022,1.4529139
220.2,1.38E-01,1.92472,1.4552299
220.3,1.22E-01,1.96573,1.5524497
220.4,1.20E-01,1.89738,1.623378
220.5,1.33E-01,1.92297,1.5823179
220.6,1.34E-01,1.93342,1.5907744
220.7,1.17E-01,1.89826,1.6340581
220.8,1.20E-01,1.8801,1.5377671
220.9,1.16E-01,1.75747,1.4479327
221,1.15E-01,1.76411,1.4488956
221.1,1.21E-01,1.77788,1.4721915
221.2,1.20E-01,1.847,1.4114195
221.3,1.16E-01,1.93014,1.4539119
221.4,1.18E-01,1.91342,1.3373615
221.5,1.24E-01,1.86188,1.3218313
221.6,1.13E-01,1.93218,1.3905914
221.7,1.15E-01,1.9823,1.4592849
221.8,1.14E-01,1.98317,1.5420604
221.9,1.25E-01,1.96782,1.5295724
222,1.12E-01,1.97517,1.555227
222.1,1.31E-01,1.89889,1.4425718
222.2,1.17E-01,1.92111,1.4870266
222.3,1.28E-01,2.06914,1.6146959
222.4,1.19E-01,2.05821,1.6268116
222.5,1.12E-01,2.01991,1.5821264
222.6,1.02E-01,2.0706,1.5692023
222.7,1.13E-01,1.96154,1.5200827
222.8,1.21E-01,1.93219,1.45692
222.9,1.16E-01,1.91928,1.4148861
223,1.14E-01,1.97114,1.4991814
223.1,1.06E-01,2.07493,1.5936661
223.2,9.50E-02,2.22009,1.6780717
223.3,1.10E-01,2.19109,1.5997355
223.4,8.93E-02,2.22965,1.6715107
223.5,1.03E-01,2.23788,1.69153
223.6,1.30E-01,2.11587,1.6098653
223.7,1.13E-01,2.30518,1.7366714
223.8,1.14E-01,2.22942,1.6921793
223.9,1.21E-01,2.19031,1.6974404
224,1.34E-01,2.13482,1.6832104
224.1,1.39E-01,2.07039,1.6398044
224.2,1.48E-01,2.19364,1.7620366
224.3,1.19E-01,2.30248,1.8138309
224.4,1.28E-01,2.24598,1.7940278
224.5,1.23E-01,2.17521,1.7360607
224.6,1.20E-01,2.08779,1.668067
224.7,1.37E-01,2.06819,1.6730591
224.8,1.21E-01,2.17261,1.7540456
224.9,1.03E-01,2.20146,1.7679499
225,1.30E-01,2.23608,1.8242511
225.1,1.52E-01,2.1787,1.7671266
225.2,1.45E-01,2.22025,1.7454474
225.3,1.30E-01,2.292,1.7838547
225.4,1.29E-01,2.34606,1.8689847
225.5,1.23E-01,2.31564,1.8390872
225.6,1.21E-01,2.31194,1.8131578
225.7,1.42E-01,2.14182,1.7604349
225.8,1.01E-01,2.08706,1.6991682
225.9,1.04E-01,2.15064,1.7925439
226,1.03E-01,2.16747,1.797851
226.1,7.30E-02,2.15455,1.7823306
226.2,8.65E-02,2.26304,1.7989149
226.3,1.00E-01,2.13359,1.7028836
226.4,8.69E-02,2.23801,1.7693727
226.5,8.43E-02,2.34396,1.9099619
226.6,8.71E-02,2.39644,1.9794788
226.7,7.55E-02,2.37413,1.912434
226.8,6.65E-02,2.39064,1.9403389
226.9,6.71E-02,2.22213,1.8076329
227,8.10E-02,2.2504,1.8090839
227.1,8.35E-02,2.26114,1.7921809
227.2,8.02E-02,2.24216,1.8062567
227.3,7.72E-02,2.30161,1.8972203
227.4,9.48E-02,2.33666,1.9458113
227.5,9.75E-02,2.2432,1.8601772
227.6,8.78E-02,2.37879,2.0023983
227.7,9.17E-02,2.36025,1.9064437
227.8,6.11E-02,2.29418,1.8314728
227.9,7.14E-02,2.26203,1.7907852
228,8.66E-02,2.27336,1.7452378
228.1,8.41E-02,2.33484,1.8600702
228.2,9.92E-02,2.33963,1.8765593
228.3,1.05E-01,2.15373,1.7467983
228.4,1.12E-01,2.0784,1.6694759
228.5,8.71E-02,2.1736,1.7486793
228.6,9.17E-02,2.04662,1.6729251
228.7,9.86E-02,1.97362,1.6287407
228.8,8.02E-02,1.89649,1.5732152
228.9,9.59E-02,1.89562,1.605082
229,8.91E-02,1.81232,1.5396149
229.1,7.92E-02,1.9191,1.6103816
229.2,7.29E-02,1.93074,1.5816305
229.3,8.77E-02,1.7856,1.5059381
229.4,9.55E-02,1.78788,1.5521929
229.5,8.55E-02,1.86687,1.5716364
229.6,8.48E-02,1.80755,1.4472301
229.7,7.93E-02,1.82756,1.5171125
229.8,8.27E-02,1.87057,1.5380884
229.9,9.18E-02,1.88631,1.5265939
230,8.71E-02,1.84975,1.4745595
230.1,9.40E-02,1.85364,1.6282828
230.2,1.11E-01,1.95597,1.7170285
230.3,7.89E-02,2.04403,1.7937304
230.4,8.48E-02,1.95096,1.742239
230.5,8.69E-02,2.00132,1.7466897
230.6,9.87E-02,2.08403,1.7776343
230.7,9.79E-02,2.09432,1.7787285
230.8,1.04E-01,2.0197,1.7757977
230.9,1.07E-01,2.03475,1.8407947
231,1.02E-01,2.03075,1.8676611
231.1,1.06E-01,2.00914,1.8944384
231.2,8.80E-02,2.03869,1.9509197
231.3,8.77E-02,1.98931,1.895535
231.4,9.32E-02,2.05552,2.0004709
231.5,1.08E-01,1.98387,1.7969227
231.6,1.07E-01,1.98492,1.8370197
231.7,1.19E-01,1.98666,1.7360352
231.8,1.19E-01,2.11251,1.8296175
231.9,1.28E-01,2.21105,1.9297191
232,9.02E-02,2.15176,1.8545973
232.1,8.03E-02,2.1644,1.8595791
232.2,1.07E-01,2.17025,1.8565654
232.3,1.06E-01,2.14009,1.829296
232.4,1.12E-01,2.20141,1.8980905
232.5,1.02E-01,2.18514,1.8830146
232.6,1.04E-01,2.09684,1.8530616
232.7,9.35E-02,2.11317,1.8035372
232.8,9.21E-02,2.13154,1.8416491
232.9,9.00E-02,2.11731,1.893803
233,9.20E-02,2.15624,1.9166561
233.1,7.94E-02,2.17379,1.8752644
233.2,1.02E-01,2.27103,1.9778414
233.3,1.03E-01,2.29944,2.0384121
233.4,8.45E-02,2.14271,1.8817893
233.5,7.76E-02,2.17837,1.8938829
233.6,6.77E-02,2.29156,2.028029
233.7,7.56E-02,2.25944,1.9784638
233.8,8.11E-02,2.33413,2.0472295
233.9,7.49E-02,2.38158,2.0461335
234,7.35E-02,2.27588,1.9989696
234.1,7.56E-02,2.36002,2.0566847
234.2,6.52E-02,2.35305,2.0231004
234.3,6.82E-02,2.34143,1.9862446
234.4,7.35E-02,2.37751,2.0204356
234.5,7.44E-02,2.46626,2.0922217
234.6,7.36E-02,2.51457,2.1503024
234.7,7.66E-02,2.60491,2.1949108
234.8,7.57E-02,2.69114,2.2752357
234.9,8.31E-02,2.64154,2.2120602
235,7.26E-02,2.77932,2.3091404
235.1,7.27E-02,2.73074,2.2649446
235.2,7.18E-02,2.78099,2.3091865
235.3,7.60E-02,2.82628,2.3250797
235.4,8.82E-02,2.74483,2.2018936
235.5,5.04E-02,2.77538,2.2313495
235.6,5.77E-02,2.9184,2.3361816
235.7,4.89E-02,2.8748,2.3240223
235.8,6.60E-02,2.86477,2.3045723
235.9,5.81E-02,2.91041,2.3599069
236,7.55E-02,2.85006,2.316371
236.1,6.83E-02,2.94838,2.4037442
236.2,6.09E-02,2.85057,2.3649631
236.3,6.53E-02,2.81757,2.2952721
236.4,5.75E-02,2.90429,2.4068654
236.5,6.23E-02,2.92078,2.3664412
236.6,6.26E-02,2.80259,2.219909
236.7,6.13E-02,2.82546,2.2470222
236.8,7.78E-02,2.82637,2.2418284
236.9,6.39E-02,2.72569,2.1515632
237,6.78E-02,2.77585,2.2227366
237.1,5.87E-02,2.63046,2.1174686
237.2,7.62E-02,2.57699,2.109447
237.3,7.04E-02,2.60252,2.0815206
237.4,6.41E-02,2.62298,2.1097524
237.5,5.59E-02,2.68933,2.1972992
237.6,6.03E-02,2.58892,2.0752931
237.7,8.48E-02,2.5037,1.976765
237.8,7.55E-02,2.605,2.0855749
237.9,8.08E-02,2.46103,1.905429
238,8.76E-02,2.40068,1.8903725
238.1,8.99E-02,2.2589,1.7145797
238.2,7.63E-02,2.33811,1.789989
238.3,7.48E-02,2.41936,1.8513758
238.4,7.94E-02,2.42136,1.8674732
238.5,8.41E-02,2.52326,1.9608301
238.6,8.21E-02,2.4758,1.969991
238.7,7.66E-02,2.46736,1.8981436
238.8,7.14E-02,2.53015,1.9546076
238.9,8.15E-02,2.46447,1.8712347
239,9.23E-02,2.45782,1.8447555
239.1,7.83E-02,2.60376,1.9214143
239.2,6.88E-02,2.48294,1.7927372
239.3,1.04E-01,2.46301,1.7505341
239.4,8.54E-02,2.37545,1.6440616
239.5,7.97E-02,2.41489,1.6856599
239.6,8.56E-02,2.37948,1.6541278
239.7,7.47E-02,2.2945,1.6536739
239.8,8.21E-02,2.2229,1.5960239
239.9,8.11E-02,2.22991,1.6657457
240,7.12E-02,2.09071,1.5583986
240.1,6.53E-02,2.10706,1.5510168
240.2,8.68E-02,2.08544,1.5097145
240.3,8.23E-02,2.11368,1.5821527
240.4,7.27E-02,2.26619,1.7276919
240.5,9.34E-02,2.37294,1.7857095
240.6,1.01E-01,2.34609,1.7839247
240.7,8.51E-02,2.45195,1.8293623
240.8,8.82E-02,2.50338,1.8555278
240.9,6.09E-02,2.37852,1.7886609
241,6.12E-02,2.43226,1.7819355
241.1,6.18E-02,2.38921,1.787533
241.2,8.66E-02,2.41963,1.7581186
241.3,7.81E-02,2.29256,1.6047528
241.4,8.48E-02,2.42619,1.7508858
241.5,6.23E-02,2.35209,1.7519343
241.6,8.11E-02,2.29537,1.6986874
241.7,8.10E-02,2.25442,1.7306989
241.8,7.91E-02,2.32773,1.7867161
241.9,1.01E-01,2.33081,1.7974879
242,9.68E-02,2.29366,1.70793
242.1,8.09E-02,2.23992,1.6713544
242.2,9.47E-02,2.24438,1.7006563
242.3,9.14E-02,2.30706,1.7524815
242.4,7.06E-02,2.38422,1.8024975
242.5,7.79E-02,2.30123,1.7217543
242.6,9.16E-02,2.26395,1.6243143
242.7,9.42E-02,2.30371,1.6021926
242.8,9.49E-02,2.27548,1.6102468
242.9,8.98E-02,2.21026,1.5334569
243,8.89E-02,2.16944,1.4684449
243.1,9.96E-02,2.04498,1.4748589
243.2,9.46E-02,1.9748,1.4388866
243.3,9.76E-02,1.95694,1.3593501
243.4,9.37E-02,2.05011,1.4566473
243.5,1.03E-01,2.00604,1.4424268
243.6,1.11E-01,1.98211,1.4298593
243.7,1.04E-01,2.00612,1.4393187
243.8,1.14E-01,1.93692,1.3868724
243.9,1.09E-01,1.88845,1.4128458
244,9.87E-02,1.92036,1.4140694
244.1,8.07E-02,1.86254,1.3238864
244.2,8.73E-02,1.93529,1.3730642
244.3,9.72E-02,1.945,1.3690656
244.4,8.81E-02,1.95043,1.3528639
244.5,8.55E-02,1.96466,1.376407
244.6,8.65E-02,1.92652,1.4028391
244.7,8.14E-02,1.89852,1.3533781
244.8,8.49E-02,1.94418,1.4665891
244.9,9.64E-02,1.96631,1.5451391
245,9.71E-02,2.02892,1.6113522
245.1,8.16E-02,2.11973,1.6571237
245.2,7.94E-02,2.01954,1.5612224
245.3,8.55E-02,1.96959,1.6041937
245.4,8.44E-02,1.95022,1.6027281
245.5,8.40E-02,1.96653,1.6786311
245.6,8.00E-02,2.12427,1.8344233
245.7,8.98E-02,2.06375,1.7635541
245.8,8.67E-02,2.05456,1.8054547
245.9,9.31E-02,1.94527,1.7423983
246,9.28E-02,1.98327,1.7451302
246.1,8.33E-02,2.02318,1.7946063
246.2,9.31E-02,1.98534,1.739976
246.3,8.09E-02,2.12363,1.825875
246.4,7.27E-02,2.10014,1.7744024
246.5,9.02E-02,2.20596,1.9377501
246.6,1.03E-01,2.17503,1.8671323
246.7,1.09E-01,2.19366,1.9134905
246.8,1.06E-01,2.10682,1.8410798
246.9,1.06E-01,2.17289,1.9268466
247,1.05E-01,2.06314,1.8881845
247.1,9.04E-02,2.24104,1.9646132
247.2,9.05E-02,2.07154,1.790589
247.3,9.11E-02,2.13764,1.7927833
247.4,8.31E-02,2.12396,1.7546484
247.5,8.38E-02,2.0763,1.7582806
247.6,6.60E-02,2.11284,1.7426398
247.7,7.30E-02,2.14428,1.7555606
247.8,7.47E-02,2.0729,1.702407
247.9,6.51E-02,2.06343,1.7529016
248,7.72E-02,2.00607,1.7231668
248.1,6.84E-02,2.06583,1.7443333
248.2,7.82E-02,2.13205,1.82187
248.3,7.82E-02,2.23559,1.916141
248.4,7.02E-02,2.10248,1.8180542
248.5,9.13E-02,2.11114,1.7684163
248.6,9.68E-02,2.05563,1.7191221
248.7,1.08E-01,2.08975,1.7730244
248.8,9.79E-02,2.11993,1.7396032
248.9,9.67E-02,2.12613,1.8018798
249,8.95E-02,2.13826,1.7845392
249.1,8.44E-02,2.17095,1.7865293
249.2,9.44E-02,2.11877,1.733374
249.3,7.80E-02,2.13469,1.7708347
249.4,9.75E-02,2.03097,1.7717052
249.5,1.05E-01,2.24032,2.0308154
249.6,1.08E-01,2.17347,1.9604735
249.7,1.08E-01,2.2063,2.0374568
249.8,1.09E-01,2.19091,2.1024926
249.9,1.11E-01,2.16304,2.0484066
250,1.02E-01,2.27569,2.1700797
250.1,8.89E-02,2.26323,2.0854633
250.2,8.48E-02,2.15832,1.9635159
250.3,8.94E-02,2.33112,2.1282215
250.4,8.52E-02,2.4535,2.1992946
250.5,9.07E-02,2.43542,2.2233915
250.6,1.16E-01,2.50863,2.2704277
250.7,1.01E-01,2.50743,2.2998576
250.8,7.63E-02,2.51413,2.2692358
250.9,9.45E-02,2.51139,2.3448162
251,8.62E-02,2.42493,2.1866391
251.1,8.00E-02,2.46432,2.1862781
251.2,7.44E-02,2.37667,2.1590505
251.3,7.81E-02,2.39915,2.1773686
251.4,9.20E-02,2.39485,2.146683
251.5,1.05E-01,2.37479,2.1441808
251.6,1.04E-01,2.30759,2.0493727
251.7,1.15E-01,2.19497,1.9183642
251.8,1.18E-01,2.15952,1.8729094
251.9,8.46E-02,2.23712,1.9609913
252,9.40E-02,2.19008,1.8446865
252.1,1.00E-01,2.25383,1.970991
252.2,1.07E-01,2.24352,2.0880961
252.3,1.13E-01,2.21029,2.032059
252.4,9.81E-02,2.27955,2.1386402
252.5,7.42E-02,2.41222,2.2126632
252.6,6.10E-02,2.45592,2.2818654
252.7,5.79E-02,2.44172,2.2586262
252.8,6.59E-02,2.34617,2.1560376
252.9,6.87E-02,2.34651,2.1617117
253,7.75E-02,2.38762,2.194469
253.1,7.13E-02,2.48568,2.2979658
253.2,6.55E-02,2.68114,2.4825668
253.3,7.09E-02,2.47036,2.2988975
253.4,7.44E-02,2.52585,2.2986586
253.5,7.80E-02,2.51067,2.2587271
253.6,7.10E-02,2.45915,2.2204633
253.7,6.43E-02,2.52749,2.3142128
253.8,7.12E-02,2.35348,2.1488512
253.9,7.81E-02,2.44674,2.2484729
254,6.81E-02,2.34503,2.1750424
254.1,8.83E-02,2.4402,2.2230434
254.2,9.53E-02,2.50317,2.3472445
254.3,8.71E-02,2.65464,2.4113641
254.4,7.23E-02,2.77602,2.5065842
254.5,7.36E-02,2.81669,2.5026066
254.6,8.45E-02,2.74645,2.4339604
254.7,7.83E-02,2.80402,2.4878728
254.8,7.65E-02,2.84289,2.515029
254.9,7.99E-02,2.8108,2.5559728
255,5.75E-02,2.82196,2.5866094
255.1,8.42E-02,2.82854,2.5801761
255.2,8.28E-02,2.92263,2.6467545
255.3,9.90E-02,2.85806,2.5926511
255.4,9.03E-02,2.76518,2.4770701
255.5,9.20E-02,2.76361,2.5209336
255.6,1.01E-01,2.70702,2.4410067
255.7,9.44E-02,2.86443,2.5799251
255.8,1.15E-01,2.93338,2.6364262
255.9,9.64E-02,2.79538,2.5422268
256,8.34E-02,2.82581,2.5238159
256.1,8.29E-02,2.87395,2.547822
256.2,7.69E-02,2.76183,2.4078338
256.3,7.35E-02,2.88123,2.5549018
256.4,7.54E-02,2.8125,2.5001621
256.5,6.92E-02,2.68371,2.4338274
256.6,7.47E-02,2.83103,2.5592971
256.7,8.07E-02,2.78338,2.5533082
256.8,7.27E-02,2.66564,2.4802899
