Time (ns),Native contact,Rg (nm),RMSD (nm)
192.6,7.12E-02,1.87776,1.5391284
192.7,6.71E-02,1.7715,1.4798552
192.8,8.87E-02,1.76526,1.3718855
192.9,7.66E-02,1.67093,1.347744
193,6.64E-02,1.79898,1.3909172
193.1,7.63E-02,1.79435,1.3450969
193.2,3.93E-02,1.91495,1.64807
193.3,3.94E-02,2.13038,1.76141
193.4,3.77E-02,2.07498,1.7623092
193.5,4.86E-02,1.84332,1.5674047
193.6,2.94E-02,1.98728,1.7773811
193.7,1.29E-02,2.00463,1.8376718
193.8,1.77E-02,1.97787,1.8491142
193.9,1.84E-02,1.90725,1.7463655
194,1.05E-02,1.81655,1.704417
194.1,4.25E-02,1.74553,1.7372078
194.2,6.13E-02,1.72425,1.6564187
194.3,5.37E-02,1.74086,1.6257542
194.4,7.38E-02,1.68686,1.5291296
194.5,5.55E-02,1.58957,1.3871257
194.6,5.40E-02,1.60179,1.3428233
194.7,4.84E-02,1.66389,1.4709405
194.8,4.64E-02,1.77498,1.7004297
194.9,5.46E-02,1.76427,1.6426603
195,4.86E-02,1.62371,1.470346
195.1,4.45E-02,1.79206,1.649664
195.2,4.97E-02,1.75776,1.5019989
195.3,4.24E-02,1.74836,1.4679744
195.4,4.00E-02,1.69229,1.3952056
195.5,4.35E-02,1.59791,1.1959406
195.6,5.18E-02,1.49828,1.2808903
195.7,5.37E-02,1.49642,1.2503424
195.8,6.04E-02,1.59088,1.3448364
195.9,6.25E-02,1.61472,1.3317049
196,5.66E-02,1.49109,1.1573575
196.1,4.42E-02,1.45057,1.1969142
196.2,5.64E-02,1.49576,1.2527477
196.3,4.32E-02,1.54234,1.296206
196.4,5.59E-02,1.52803,1.2610177
196.5,5.79E-02,1.5077,1.263713
196.6,6.90E-02,1.48459,1.1665947
196.7,8.64E-02,1.36156,1.0163602
196.8,9.52E-02,1.44204,1.099404
196.9,7.05E-02,1.44166,1.084819
197,6.89E-02,1.56062,1.2272795
197.1,5.66E-02,1.6426,1.3507612
197.2,6.69E-02,1.63718,1.2809347
197.3,7.77E-02,1.81805,1.5195857
197.4,7.37E-02,1.69296,1.4046817
197.5,5.80E-02,1.75082,1.3959171
197.6,5.24E-02,1.9266,1.551525
197.7,1.72E-02,2.07072,1.7190304
197.8,3.14E-02,2.04691,1.6592069
197.9,2.55E-02,2.24769,1.8740118
198,1.95E-02,1.99215,1.6202178
198.1,4.36E-02,2.06213,1.6847777
198.2,3.33E-02,1.93243,1.5816333
198.3,5.42E-02,1.84634,1.6127795
198.4,4.35E-02,1.9447,1.62791
198.5,2.59E-02,1.83277,1.5651751
198.6,2.58E-02,1.82396,1.5126226
198.7,2.40E-02,1.69789,1.4828674
198.8,2.34E-02,1.73163,1.6455066
198.9,2.15E-02,1.66975,1.5824752
199,2.80E-02,1.69396,1.6077706
199.1,3.36E-02,1.55773,1.4617482
199.2,3.44E-02,1.68715,1.4998468
199.3,3.20E-02,1.72064,1.6663656
199.4,3.69E-02,1.67776,1.5717835
199.5,2.64E-02,1.76204,1.7033352
199.6,4.50E-02,1.72447,1.7837512
199.7,4.01E-02,1.7995,1.7906601
199.8,3.98E-02,1.76332,1.7646779
199.9,3.78E-02,1.87421,1.8493719
200,3.19E-02,1.90308,1.8259692
200.1,3.16E-02,1.93093,1.9419605
200.2,2.74E-02,1.88074,1.8777422
200.3,4.18E-02,1.97203,1.9116098
200.4,3.71E-02,1.91795,1.7808732
200.5,4.01E-02,1.96453,1.8478136
200.6,3.58E-02,1.90339,1.8367742
200.7,4.30E-02,1.82295,1.7418715
200.8,4.28E-02,1.98383,1.8919126
200.9,4.24E-02,1.99138,1.8306581
201,3.95E-02,1.91691,1.7722244
201.1,3.73E-02,1.90927,1.8484818
201.2,4.20E-02,2.05866,1.9575783
201.3,6.30E-02,2.02468,1.9496225
201.4,6.44E-02,1.96468,1.9307293
201.5,6.88E-02,1.76825,1.7807788
201.6,5.81E-02,1.76645,1.7365017
201.7,5.54E-02,1.79001,1.7168193
201.8,4.51E-02,1.86124,1.7644917
201.9,5.41E-02,1.77258,1.7649374
202,7.36E-02,1.70591,1.6623009
202.1,8.77E-02,1.68453,1.608049
202.2,5.94E-02,1.73498,1.7008268
202.3,6.99E-02,1.78012,1.7444097
202.4,4.27E-02,1.73299,1.6587164
202.5,6.54E-02,1.66762,1.5979332
202.6,5.59E-02,1.69732,1.6500586
202.7,4.10E-02,1.83779,1.7455299
202.8,4.38E-02,1.74722,1.6430739
202.9,3.14E-02,1.92434,1.8074199
203,7.00E-02,1.77762,1.6522217
203.1,4.59E-02,1.807,1.6067358
203.2,4.34E-02,1.79427,1.5269936
203.3,2.77E-02,1.91271,1.6448877
203.4,5.88E-02,2.00923,1.7264006
203.5,5.73E-02,2.15684,1.8675197
203.6,6.75E-02,2.2354,1.9332141
203.7,3.73E-02,2.2455,1.9036827
203.8,5.07E-02,2.2352,1.8591098
203.9,4.76E-02,2.21031,1.8711417
204,6.32E-02,2.09604,1.7953347
204.1,5.12E-02,2.0661,1.7270848
204.2,4.37E-02,2.11043,1.8425622
204.3,4.74E-02,2.02127,1.8025194
204.4,3.46E-02,1.82637,1.6577613
204.5,4.08E-02,1.70026,1.5268333
204.6,3.50E-02,2.03067,1.7876529
204.7,4.36E-02,2.13763,1.7804729
204.8,4.14E-02,2.37514,1.9931228
204.9,3.36E-02,2.34562,1.9790143
205,5.25E-02,2.37287,2.0808342
205.1,6.05E-02,2.34648,2.0412188
205.2,7.32E-02,2.58971,2.2737246
205.3,4.65E-02,2.64815,2.3595212
205.4,3.82E-02,2.67272,2.3861778
205.5,2.70E-02,2.70277,2.4257705
205.6,1.71E-02,2.59762,2.3823211
205.7,3.83E-02,2.53381,2.2682197
205.8,1.83E-02,2.42706,2.148257
205.9,3.11E-02,2.62143,2.3247621
206,3.69E-02,2.47661,2.2485588
206.1,1.69E-02,2.40609,2.1812284
206.2,2.42E-02,2.5422,2.3096285
206.3,2.84E-02,2.50658,2.3500669
206.4,3.27E-02,2.29313,2.1382308
206.5,1.36E-02,2.33462,2.1511827
206.6,3.40E-02,2.33901,2.1198092
206.7,2.33E-02,2.19113,1.9374188
206.8,1.92E-02,2.22191,1.9487152
206.9,4.15E-02,2.13531,1.8631667
207,2.87E-02,2.07019,1.8491036
207.1,3.78E-02,2.17907,1.9746894
207.2,2.39E-02,2.39262,2.181603
207.3,2.26E-02,2.45245,2.2246482
207.4,3.11E-02,2.13789,1.9936407
207.5,2.40E-02,2.12674,1.9637685
207.6,2.57E-02,2.17152,1.9585942
207.7,2.03E-02,2.12236,1.955598
207.8,3.60E-02,2.27418,2.0894997
207.9,3.46E-02,2.38728,2.1876888
208,1.94E-02,2.55237,2.3307426
208.1,2.52E-02,2.55193,2.3279018
208.2,5.28E-02,2.60557,2.3715386
208.3,4.03E-02,2.56483,2.3399739
208.4,3.98E-02,2.51637,2.3097601
208.5,5.80E-02,2.55653,2.3062086
208.6,4.97E-02,2.45306,2.1988358
208.7,2.86E-02,2.468,2.2290916
208.8,3.77E-02,2.61951,2.3473036
208.9,6.03E-02,2.34264,2.0769677
209,6.89E-02,2.59653,2.3804603
209.1,7.59E-02,2.60128,2.3332849
209.2,6.85E-02,2.73514,2.4195807
209.3,5.68E-02,2.70409,2.4452147
209.4,6.91E-02,2.53532,2.2904692
209.5,3.24E-02,2.50359,2.2729709
209.6,4.57E-02,2.60047,2.3441396
209.7,3.74E-02,2.6349,2.3628657
209.8,4.51E-02,2.68673,2.4162073
209.9,1.75E-02,2.87924,2.6466522
210,1.90E-02,2.69291,2.4072502
210.1,1.34E-02,2.78119,2.5187151
210.2,3.37E-02,2.94755,2.7178974
210.3,2.59E-02,3.06771,2.8553381
210.4,4.29E-02,2.9996,2.7735126
210.5,4.07E-02,2.76422,2.5454509
210.6,1.47E-02,2.85983,2.5605977
210.7,7.38E-03,2.87217,2.6050923
210.8,2.90E-03,2.92795,2.6049855
210.9,1.54E-02,2.91109,2.5977232
211,2.36E-02,3.06535,2.7260909
211.1,2.90E-02,3.23875,2.851193
211.2,2.13E-02,3.19155,2.8202429
211.3,2.10E-02,3.00799,2.6398115
211.4,2.01E-02,2.90507,2.5190372
211.5,1.63E-02,2.89223,2.5426013
211.6,1.13E-02,2.97858,2.649111
211.7,1.72E-02,2.85704,2.5249732
211.8,2.18E-02,2.90903,2.5945427
211.9,2.66E-02,3.0634,2.7553172
212,2.88E-02,3.09944,2.7829411
212.1,2.73E-02,3.0618,2.7279522
212.2,2.42E-02,3.17891,2.8845618
212.3,1.85E-02,3.17241,2.9246874
212.4,7.79E-02,3.18069,2.8939316
212.5,4.12E-02,3.1767,2.9458246
212.6,3.94E-02,3.05579,2.8062034
212.7,8.01E-02,2.90812,2.6730199
212.8,7.93E-02,2.71603,2.5170317
212.9,6.85E-02,2.38648,2.130384
213,7.35E-02,2.36717,2.09548
213.1,6.77E-02,2.37313,2.1800017
213.2,8.21E-02,2.30677,2.1701388
213.3,8.15E-02,2.30424,2.1452777
213.4,8.63E-02,2.30235,2.0986354
213.5,9.25E-02,2.28167,2.0840752
213.6,9.59E-02,2.16006,1.9733528
213.7,5.08E-02,2.30927,2.0672815
213.8,7.96E-02,2.18381,2.0161905
213.9,7.44E-02,2.30192,2.0480275
214,8.01E-02,2.39166,2.1335495
214.1,6.70E-02,2.23913,1.9407651
214.2,8.57E-02,2.12062,1.7541294
214.3,5.85E-02,2.20295,1.9235096
214.4,5.91E-02,2.49794,2.2164271
214.5,7.90E-02,2.63328,2.3449695
214.6,7.29E-02,2.835,2.4912345
214.7,7.00E-02,3.07574,2.7649629
214.8,6.69E-02,3.13745,2.8804331
214.9,6.88E-02,2.95985,2.7321389
215,7.25E-02,2.71148,2.480222
215.1,7.37E-02,2.78287,2.5076497
215.2,8.77E-02,2.56644,2.3481364
215.3,8.40E-02,2.20668,2.0180528
215.4,8.12E-02,1.80985,1.7035733
215.5,6.91E-02,1.70885,1.5926529
215.6,8.13E-02,1.88384,1.7362207
215.7,7.75E-02,1.89353,1.7165985
215.8,8.60E-02,1.88452,1.6950289
215.9,9.85E-02,1.96624,1.7659856
216,7.46E-02,2.31291,2.0730431
216.1,6.18E-02,2.26785,1.9328662
216.2,1.03E-01,2.41113,2.0724595
216.3,1.11E-01,2.61666,2.2093368
216.4,8.02E-02,2.26373,1.8999399
216.5,1.02E-01,2.26052,1.8814861
216.6,1.01E-01,2.29482,1.9720201
216.7,7.59E-02,2.40805,2.1063166
216.8,8.33E-02,2.32769,2.1419702
216.9,6.65E-02,2.42813,2.1580484
217,7.26E-02,2.47172,2.1772304
217.1,8.98E-02,2.54724,2.2625487
217.2,8.35E-02,2.49682,2.2684238
217.3,9.06E-02,2.3148,2.019263
217.4,9.24E-02,2.35051,2.0316176
217.5,9.81E-02,2.49906,2.1583996
217.6,8.36E-02,2.51498,2.1727018
217.7,9.49E-02,2.3553,2.0011489
217.8,9.79E-02,2.32367,1.9606369
217.9,9.04E-02,2.48417,2.139569
218,8.75E-02,2.48327,2.1469903
218.1,8.69E-02,2.26565,2.0231233
218.2,8.29E-02,2.18676,1.9270986
218.3,8.57E-02,2.27806,1.9683832
218.4,9.78E-02,2.30116,2.0733829
218.5,7.21E-02,2.23279,2.0300946
218.6,8.94E-02,2.05656,1.8385204
218.7,8.68E-02,2.08615,1.8639262
218.8,8.89E-02,2.0548,1.8238
218.9,7.54E-02,1.96777,1.7989682
219,7.71E-02,1.99007,1.7333471
219.1,7.08E-02,1.85846,1.628124
219.2,7.06E-02,1.97388,1.7090111
219.3,6.52E-02,1.9547,1.6801056
219.4,6.62E-02,2.00871,1.7566813
219.5,8.80E-02,1.76253,1.5307086
219.6,9.16E-02,1.69141,1.4368806
219.7,7.92E-02,1.62622,1.4865007
219.8,8.11E-02,1.55645,1.5048833
219.9,8.20E-02,1.59183,1.546518
220,6.59E-02,1.64579,1.5386423
220.1,8.91E-02,1.62978,1.6040369
220.2,7.30E-02,1.63446,1.5307218
220.3,7.09E-02,1.81022,1.6839621
220.4,4.07E-02,1.96824,1.7654516
220.5,6.77E-02,1.97403,1.6900373
220.6,1.01E-01,1.95243,1.7217947
220.7,7.97E-02,1.8716,1.6660184
220.8,8.86E-02,1.8605,1.6901054
220.9,8.29E-02,1.86261,1.6466219
221,8.05E-02,1.8859,1.7469205
221.1,7.21E-02,2.22076,1.9781929
221.2,6.94E-02,2.30485,2.0021076
221.3,3.79E-02,2.24561,1.9457847
221.4,4.01E-02,2.16317,1.8793373
221.5,4.22E-02,1.89642,1.7042109
221.6,6.20E-02,1.95069,1.7293907
221.7,4.22E-02,1.80507,1.598106
221.8,6.22E-02,1.70391,1.4660724
221.9,4.93E-02,1.62639,1.4976431
222,6.68E-02,1.53505,1.4202791
222.1,7.38E-02,1.53668,1.4521786
222.2,8.24E-02,1.41131,1.318785
222.3,5.96E-02,1.49629,1.4223882
222.4,7.54E-02,1.56744,1.5073216
222.5,7.71E-02,1.64963,1.6169658
222.6,9.11E-02,1.5891,1.531637
222.7,8.53E-02,1.71449,1.6645796
222.8,1.12E-01,1.61252,1.5858852
222.9,1.01E-01,1.58781,1.4914042
223,1.26E-01,1.53593,1.4622439
223.1,1.10E-01,1.53624,1.4489342
223.2,9.88E-02,1.58066,1.4662261
223.3,8.88E-02,1.59562,1.5180486
223.4,1.05E-01,1.6157,1.4809532
223.5,8.45E-02,1.71232,1.6113887
223.6,9.00E-02,1.77714,1.6552203
223.7,8.76E-02,1.76661,1.5968399
223.8,7.37E-02,1.80044,1.6448381
223.9,7.84E-02,1.88123,1.7955992
224,8.86E-02,1.73102,1.6924133
224.1,7.73E-02,1.73822,1.6254249
224.2,6.90E-02,1.66608,1.6171895
224.3,6.64E-02,1.77745,1.6993803
224.4,7.65E-02,1.76052,1.6834669
224.5,6.68E-02,1.8597,1.7510597
224.6,5.90E-02,1.8764,1.7518858
224.7,5.83E-02,1.82373,1.7176185
224.8,6.12E-02,1.88082,1.7857918
224.9,6.69E-02,1.86793,1.8181419
225,6.97E-02,1.81522,1.7305009
225.1,7.49E-02,1.829,1.6953542
225.2,8.77E-02,1.80405,1.6322104
225.3,5.59E-02,1.88872,1.6307666
225.4,7.53E-02,1.87011,1.6488277
225.5,6.08E-02,1.89818,1.6568638
225.6,6.21E-02,1.75145,1.4909095
225.7,6.90E-02,1.72392,1.4742635
225.8,6.40E-02,1.77395,1.4673904
225.9,4.90E-02,1.77502,1.4984533
226,5.19E-02,1.78987,1.5007495
226.1,7.03E-02,2.01709,1.765733
226.2,7.21E-02,1.83032,1.7215589
226.3,6.02E-02,1.94689,1.7696548
226.4,4.88E-02,1.91384,1.6667511
226.5,6.35E-02,1.80874,1.5460957
226.6,5.44E-02,1.66917,1.3850864
226.7,4.17E-02,1.79883,1.5330671
226.8,5.48E-02,1.81872,1.4822117
226.9,5.72E-02,1.82199,1.4822145
227,5.39E-02,1.91406,1.5140339
227.1,2.64E-02,1.89935,1.5572729
227.2,6.02E-02,1.73531,1.4026537
227.3,1.15E-01,1.72664,1.3971336
227.4,1.12E-01,1.7802,1.4582616
227.5,9.55E-02,1.66804,1.4221966
227.6,1.05E-01,1.68674,1.4157213
227.7,1.14E-01,1.54685,1.1171366
227.8,1.06E-01,1.47509,1.0282298
227.9,8.83E-02,1.55922,1.1627433
228,6.99E-02,1.53335,1.2370285
228.1,8.25E-02,1.65816,1.3902971
228.2,8.91E-02,1.57639,1.3631488
228.3,8.13E-02,1.79075,1.5884677
228.4,8.28E-02,1.79669,1.5612062
228.5,7.42E-02,1.77613,1.555776
228.6,8.79E-02,1.68428,1.534295
228.7,7.84E-02,1.62974,1.5317693
228.8,9.80E-02,1.74083,1.6047267
228.9,9.80E-02,1.70349,1.5764565
229,5.44E-02,1.69282,1.5501704
229.1,7.27E-02,1.76558,1.6311655
229.2,6.69E-02,1.78881,1.6290296
229.3,9.40E-02,1.78613,1.6170232
229.4,8.69E-02,1.79894,1.596475
229.5,6.72E-02,1.83769,1.573608
229.6,7.07E-02,1.97392,1.6952523
229.7,4.89E-02,2.0681,1.7143461
229.8,4.50E-02,2.21695,1.8991976
229.9,5.21E-02,2.43291,2.1187525
230,4.72E-02,2.15814,1.8741583
230.1,6.02E-02,2.30466,1.9670935
230.2,6.45E-02,2.29436,1.9584159
230.3,5.78E-02,2.20825,1.8998045
230.4,6.20E-02,1.97487,1.6288855
230.5,7.50E-02,2.1184,1.7677758
230.6,6.75E-02,2.11902,1.778757
230.7,6.50E-02,2.36793,1.9639388
230.8,8.02E-02,2.18155,1.7626072
230.9,6.48E-02,2.21449,1.8772459
231,6.08E-02,2.24238,1.949165
231.1,6.77E-02,2.0388,1.7631383
231.2,6.82E-02,2.05921,1.8258293
231.3,5.55E-02,1.92442,1.6691869
231.4,6.39E-02,1.93,1.7171204
231.5,6.32E-02,1.82044,1.6711766
231.6,6.11E-02,1.89989,1.7667215
231.7,7.80E-02,1.90635,1.7801387
231.8,6.92E-02,2.05933,1.8730978
231.9,6.40E-02,2.24798,1.9832313
232,6.41E-02,2.33333,2.052232
232.1,4.65E-02,2.30984,1.9725115
232.2,4.34E-02,2.2848,1.9791447
232.3,6.37E-02,2.46089,2.1609216
232.4,3.70E-02,2.3817,2.0911345
232.5,3.00E-02,2.49358,2.1912599
232.6,4.11E-02,2.38751,2.1383259
232.7,4.53E-02,2.62301,2.3867042
232.8,6.00E-02,2.53337,2.344775
232.9,4.20E-02,2.67891,2.4850776
233,4.02E-02,2.92906,2.682518
233.1,4.55E-02,2.68051,2.3894396
233.2,3.79E-02,2.84519,2.5719972
233.3,4.52E-02,2.64565,2.3902497
233.4,4.27E-02,2.5072,2.2292035
233.5,3.93E-02,2.58442,2.3413875
233.6,3.24E-02,2.4082,2.1285703
233.7,3.73E-02,2.53838,2.2766371
233.8,4.14E-02,2.55842,2.3159306
233.9,4.66E-02,2.66162,2.4165871
234,4.98E-02,2.53343,2.2883575
234.1,5.88E-02,2.57126,2.2882771
234.2,4.72E-02,2.57968,2.3083293
234.3,6.24E-02,2.69489,2.38656
234.4,6.69E-02,2.67636,2.3910232
234.5,6.76E-02,2.68231,2.3669593
234.6,6.29E-02,2.65849,2.3464701
234.7,5.57E-02,2.74171,2.4355335
234.8,4.81E-02,2.47979,2.2164536
234.9,7.06E-02,2.39938,2.1322925
235,5.20E-02,2.48436,2.2493875
235.1,7.41E-02,2.51781,2.3257074
235.2,5.21E-02,2.72812,2.5150852
235.3,3.68E-02,2.79103,2.587203
235.4,5.26E-02,2.77289,2.6007395
235.5,4.93E-02,2.65438,2.4639206
235.6,4.33E-02,2.91821,2.7384777
235.7,3.79E-02,2.79603,2.6226666
235.8,3.26E-02,2.68287,2.4375758
235.9,3.57E-02,2.6023,2.3423727
236,5.03E-02,2.59663,2.3552687
236.1,3.72E-02,2.71276,2.4471116
236.2,4.10E-02,2.71506,2.4279509
236.3,4.35E-02,2.6844,2.389607
236.4,2.71E-02,2.72029,2.4285691
236.5,5.03E-02,2.75451,2.4968631
236.6,3.46E-02,2.7356,2.4654262
236.7,4.34E-02,2.55778,2.3272934
236.8,5.47E-02,2.56781,2.3523815
236.9,5.06E-02,2.53772,2.248059
237,4.95E-02,2.69948,2.4574645
237.1,4.77E-02,2.68258,2.4780166
237.2,4.45E-02,2.63049,2.417624
237.3,6.06E-02,2.55529,2.3123863
237.4,7.35E-02,2.53457,2.3358874
237.5,5.85E-02,2.60229,2.363625
237.6,5.62E-02,2.59493,2.3910089
237.7,5.29E-02,2.61522,2.4138522
237.8,7.70E-02,2.51711,2.301609
237.9,4.30E-02,2.5782,2.3564112
238,4.26E-02,2.64371,2.4419391
238.1,3.06E-02,2.50515,2.3186338
238.2,4.31E-02,2.52941,2.3342698
238.3,3.78E-02,2.55427,2.3321762
238.4,4.72E-02,2.53001,2.312851
238.5,3.80E-02,2.61106,2.3505089
238.6,3.51E-02,2.6694,2.4029565
238.7,3.53E-02,2.54142,2.3182371
238.8,2.57E-02,2.57858,2.3624942
238.9,3.82E-02,2.49935,2.2526705
239,3.13E-02,2.5699,2.2597446
239.1,3.47E-02,2.52908,2.2543039
239.2,6.17E-02,2.65466,2.378526
239.3,5.24E-02,2.62809,2.3655989
239.4,5.43E-02,2.6176,2.3334653
239.5,5.58E-02,2.71518,2.4268587
239.6,5.38E-02,2.66567,2.3665142
239.7,6.13E-02,2.52489,2.254575
239.8,7.13E-02,2.62309,2.3826456
239.9,5.30E-02,2.48202,2.2057574
240,5.61E-02,2.53598,2.2751131
240.1,7.05E-02,2.47037,2.1905351
240.2,6.77E-02,2.43248,2.1228743
240.3,7.71E-02,2.38349,2.0660954
240.4,7.86E-02,2.44778,2.1294632
240.5,5.36E-02,2.47402,2.2144215
240.6,6.20E-02,2.42103,2.0923984
240.7,4.86E-02,2.49487,2.1479297
240.8,4.47E-02,2.44514,2.1224308
240.9,4.70E-02,2.53304,2.2098353
241,5.03E-02,2.63041,2.3767316
241.1,5.18E-02,2.7022,2.4361608
241.2,5.35E-02,2.64725,2.3662677
241.3,4.14E-02,2.57093,2.2900381
241.4,3.82E-02,2.57126,2.293714
241.5,3.67E-02,2.56806,2.267309
241.6,5.16E-02,2.5646,2.260097
241.7,4.89E-02,2.5085,2.171262
241.8,3.57E-02,2.5005,2.1075957
241.9,3.24E-02,2.64578,2.29497
242,5.00E-02,2.61374,2.2122378
242.1,5.41E-02,2.52563,2.1844695
242.2,4.03E-02,2.52371,2.1282668
242.3,3.05E-02,2.58204,2.2118223
242.4,4.55E-02,2.53024,2.1541467
242.5,5.16E-02,2.51384,2.2107959
242.6,3.21E-02,2.52349,2.1965694
242.7,3.36E-02,2.53801,2.1954322
242.8,7.63E-02,2.53498,2.169256
242.9,7.11E-02,2.60822,2.2221439
243,3.49E-02,2.70753,2.2969058
243.1,3.28E-02,2.73654,2.3287237
243.2,2.11E-02,2.69235,2.2853823
243.3,2.57E-02,2.64445,2.2821224
243.4,2.83E-02,2.63962,2.2850025
243.5,3.87E-02,2.6465,2.2511401
243.6,3.79E-02,2.63478,2.2997735
243.7,3.30E-02,2.73658,2.3932297
243.8,3.20E-02,2.75956,2.3747582
243.9,2.30E-02,2.8033,2.4203134
244,2.09E-02,2.79406,2.4729645
244.1,1.94E-02,2.91177,2.5572212
244.2,2.42E-02,2.7701,2.4846098
244.3,3.17E-02,2.67785,2.4338875
244.4,2.70E-02,2.70665,2.4337571
244.5,3.03E-02,2.73755,2.5399251
244.6,1.04E-02,2.81112,2.5482328
244.7,2.92E-02,2.93722,2.6712263
244.8,2.10E-02,3.01144,2.7229826
244.9,1.35E-02,3.01189,2.7080481
245,2.54E-02,3.0267,2.7370265
245.1,4.71E-02,2.85148,2.5890586
245.2,2.63E-02,2.74836,2.4230595
245.3,1.39E-02,2.73198,2.397893
245.4,1.83E-02,2.63055,2.3058882
245.5,1.95E-02,2.42647,2.0627251
245.6,2.39E-02,2.4876,2.1891675
245.7,2.20E-02,2.54929,2.1793988
245.8,2.45E-02,2.64878,2.3143761
245.9,1.43E-02,2.71526,2.3791938
246,2.47E-02,2.60569,2.3104937
246.1,1.89E-02,2.67998,2.4065456
246.2,2.59E-02,2.58389,2.3006041
246.3,3.40E-02,2.45616,2.1619968
246.4,5.13E-02,2.331,2.0895534
246.5,5.16E-02,2.36094,2.0942194
246.6,3.70E-02,2.34074,2.0832293
246.7,1.92E-02,2.29089,2.0121608
246.8,3.03E-02,2.4816,2.2147424
246.9,4.21E-02,2.46083,2.1316569
247,4.25E-02,2.37749,2.0669305
247.1,3.14E-02,2.43116,2.035692
247.2,2.76E-02,2.45183,2.0864108
247.3,3.33E-02,2.49297,2.1246605
247.4,3.32E-02,2.5264,2.2025609
247.5,3.88E-02,2.63116,2.2982843
247.6,3.88E-02,2.64984,2.256588
247.7,3.03E-02,2.77762,2.3905017
247.8,3.08E-02,2.82062,2.4452295
247.9,3.07E-02,2.83805,2.4857495
248,2.01E-02,2.90416,2.5589097
248.1,4.53E-02,2.98453,2.5817513
248.2,3.55E-02,2.92998,2.5448835
248.3,2.80E-02,2.87499,2.467062
248.4,3.33E-02,2.77249,2.4023514
248.5,2.12E-02,2.78845,2.4314232
248.6,2.24E-02,2.77917,2.438616
248.7,4.19E-02,2.73576,2.412076
248.8,4.20E-02,2.83537,2.5133338
248.9,2.75E-02,2.85495,2.5430734
249,2.52E-02,2.95921,2.6510715
249.1,2.19E-02,3.01741,2.7197511
249.2,4.64E-02,2.97037,2.7444348
249.3,3.79E-02,2.93648,2.6743867
249.4,3.14E-02,2.84253,2.5384281
249.5,1.52E-02,2.91961,2.610194
249.6,1.97E-02,3.04425,2.7124434
249.7,1.86E-02,3.09627,2.7053986
249.8,1.60E-02,2.93923,2.5586996
249.9,2.97E-02,2.99227,2.5807416
250,3.16E-02,2.92596,2.4912574
250.1,2.57E-02,2.97837,2.5144789
250.2,4.19E-02,2.93783,2.5198915
250.3,2.95E-02,2.82191,2.4564524
250.4,3.57E-02,2.72371,2.3438923
250.5,5.17E-02,2.6558,2.2545021
250.6,3.05E-02,2.77376,2.3765368
250.7,1.58E-02,2.77161,2.4088941
250.8,2.11E-02,2.75289,2.3377264
250.9,1.52E-02,2.72958,2.3928394
251,2.21E-02,2.61503,2.2390964
251.1,1.14E-02,2.72802,2.3488746
251.2,8.33E-03,2.60803,2.2471669
251.3,1.54E-02,2.59022,2.2079027
251.4,1.53E-02,2.71379,2.2971668
251.5,1.40E-02,2.7783,2.3629248
251.6,1.33E-02,2.65713,2.2564116
251.7,1.80E-02,2.5785,2.2168787
251.8,3.67E-02,2.70753,2.2968018
251.9,2.12E-02,2.50028,2.1191623
252,2.70E-02,2.58513,2.2431569
252.1,3.71E-02,2.43636,2.086513
252.2,1.85E-02,2.49449,2.1858485
252.3,2.59E-02,2.58048,2.3076103
252.4,2.52E-02,2.5366,2.2878468
252.5,1.98E-02,2.55062,2.3486371
252.6,4.79E-02,2.27715,2.1602592
252.7,3.34E-02,2.18585,1.9775239
252.8,1.55E-02,2.32221,2.151813
252.9,2.08E-02,2.48824,2.2848685
253,1.62E-02,2.6333,2.4353259
253.1,3.23E-02,2.51138,2.3627384
253.2,2.09E-02,2.75028,2.5798779
253.3,1.74E-02,2.96056,2.774509
253.4,2.04E-02,3.10071,2.8959541
253.5,1.11E-02,3.0319,2.8124681
253.6,9.82E-03,3.02066,2.7503552
253.7,2.41E-02,3.13144,2.8235033
253.8,2.09E-02,3.18836,2.921284
253.9,1.62E-02,3.02166,2.7806735
254,2.38E-02,3.01709,2.7539675
254.1,1.46E-02,2.96038,2.6844673
254.2,1.40E-02,3.00728,2.7062633
254.3,1.15E-02,2.88125,2.5656991
254.4,2.22E-02,2.78956,2.4904575
254.5,1.41E-02,2.62286,2.30985
254.6,2.64E-02,2.73029,2.3899398
254.7,2.25E-02,2.67535,2.3822467
254.8,2.94E-02,2.55489,2.3094263
254.9,1.64E-02,2.63559,2.4207771
255,1.45E-02,2.74548,2.5320435
255.1,1.15E-02,2.66308,2.3857071
255.2,1.86E-02,2.67772,2.3932478
255.3,6.91E-03,2.83041,2.5571702
255.4,5.38E-03,2.74327,2.4666564
255.5,2.00E-02,3.00369,2.6937368
255.6,1.10E-02,3.1211,2.8239293
255.7,1.56E-02,2.9233,2.660929
255.8,3.80E-02,2.85527,2.5495088
255.9,1.37E-02,2.98965,2.7092209
256,2.92E-02,3.04236,2.8107715
256.1,4.31E-02,3.12047,2.8689477
256.2,1.75E-03,2.92625,2.6956227
256.3,4.51E-02,3.14437,2.8743491
256.4,4.03E-02,3.11174,2.8600364
256.5,2.08E-02,3.03676,2.7713392
256.6,3.53E-02,3.1261,2.8564034
256.7,3.28E-02,3.19174,2.9033089
256.8,3.51E-02,3.07369,2.8112369
256.9,1.62E-02,3.06945,2.7963862
